experiment,scenario,run_id,tick,carla_frame,simulation_time_s,ego_speed_mps,ego_acceleration_mps2,ground_truth_object_type,distance_to_object_m,camera_vehicle_pixels,camera_pedestrian_pixels,camera_traffic_light_pixels,bev_vehicle_pixels,bev_walker_pixels,bev_stop_sign_pixels,bev_light_green_pixels,bev_light_yellow_pixels,bev_light_red_pixels,prob_speed_0,prob_speed_2,prob_speed_3,prob_speed_6,pred_target_speed_mps,decided_action,previous_action,decision_changed,throttle,brake,steer,target_point_x,target_point_y,road_command,expected_perception,actual_perception,perception_correct,expected_safe_action,action_correct,timely_action,collision,time_to_collision_s
Object in Road,Pedestrian,run_1,20,179980,1.0,3.766167881670958,6.238314326864355,pedestrian,28.697225973010063,22,0,0,0,0,0,0,0,0,1.259981218026951e-06,3.370429840288125e-05,2.520807356631849e-06,0.999962568283081,5.999850273132324,go_fast,go_fast,False,0.75,0.0,-0.37599998712539673,48.4261589050293,4.00866174697876,LANEFOLLOW,none,none,True,go,False,,False,8.18694481751837
Object in Road,Pedestrian,run_1,25,179985,1.25,4.9411374300329856,5.142105872877531,pedestrian,27.67080347239971,135,0,0,0,0,0,0,0,0,7.144648748180771e-07,7.618232757522492e-06,1.8262985577166546e-06,0.9999898672103882,5.999959468841553,go_fast,go_fast,False,0.75,0.0,-0.29899999499320984,46.229087829589844,11.17813491821289,LANEFOLLOW,none,none,True,go,False,,False,6.248308332207397
Object in Road,Pedestrian,run_1,30,179990,1.5,5.547409028193834,4.379160286250087,pedestrian,26.480476781725883,13,0,0,0,0,0,0,0,0,9.574647492627264e-07,2.975449433506583e-06,4.80747019082628e-07,0.9999955892562866,5.999980926513672,go_fast,go_fast,False,0.75,0.0,-0.16200000047683716,42.89002990722656,17.599567413330078,LANEFOLLOW,none,none,True,go,False,,False,5.651617586053826
Object in Road,Pedestrian,run_1,35,179995,1.75,6.62907126468525,3.8461976126494926,pedestrian,25.177736684679985,90,0,0,0,0,0,0,0,0,7.397997251246125e-05,1.1320025805616751e-05,1.7381505585944979e-06,0.9999129772186279,5.999505519866943,go_fast,go_fast,False,0.0,1.0,0.03200000151991844,39.514671325683594,21.603343963623047,LANEFOLLOW,none,none,True,go,False,,False,4.672012343134198
Object in Road,Pedestrian,run_1,40,180000,2.0,6.454133862808102,2.7618113082189932,pedestrian,23.762586995959282,0,0,0,0,0,0,0,0,0,9.769012649485376e-06,1.730465555738192e-05,1.7954045006263186e-06,0.9999711513519287,5.999866962432861,go_fast,go_fast,False,0.04374999925494194,0.0,0.1889999955892563,37.75845718383789,21.758678436279297,LANEFOLLOW,none,none,True,go,False,,False,4.3890867293076905
Object in Road,Pedestrian,run_1,45,180005,2.25,5.568358986046889,4.925012788186811,pedestrian,22.471741124987602,27,11,0,0,0,0,0,0,0,3.1311105885833967e-06,4.1810017137322575e-05,1.5111756511032581e-05,0.9999399185180664,5.999768257141113,go_fast,go_fast,False,0.75,0.0,0.21299999952316284,37.840736389160156,18.78032684326172,LANEFOLLOW,none,none,True,go,False,,False,4.500887279291694
Object in Road,Pedestrian,run_1,50,180010,2.5,5.6071887371544324,4.2693513677101915,pedestrian,21.226065084338188,13,0,0,16,0,0,0,0,0,1.988018311749329e-06,1.2232399058120791e-05,6.878605745441746e-06,0.9999788999557495,5.999918460845947,go_fast,go_fast,False,0.75,0.0,0.20600000023841858,38.22234344482422,14.72115707397461,LANEFOLLOW,none,none,True,go,False,,False,4.063482780686134
Object in Road,Pedestrian,run_1,55,180015,2.75,6.37663353573308,3.757275003305093,pedestrian,19.811193868517876,52,0,0,0,0,0,0,0,0,4.518701643974055e-06,1.964508555829525e-05,5.754140147473663e-05,0.9999183416366577,5.999721527099609,go_fast,go_fast,False,0.0,0.0,0.17800000309944153,38.11299514770508,10.390466690063477,LANEFOLLOW,none,none,True,go,False,,False,3.2539110494126375
Object in Road,Pedestrian,run_1,60,180020,3.0,6.515021568024267,2.912555396511715,pedestrian,18.231750890612602,464,36,0,0,0,0,0,0,0,4.652868597077031e-07,6.007542651786935e-06,1.593381239217706e-05,0.9999775886535645,5.999925136566162,go_fast,go_fast,False,0.05624999850988388,0.0,0.1420000046491623,37.34955978393555,6.353490352630615,LANEFOLLOW,none,none,True,go,False,,False,2.8861131934270907
Object in Road,Pedestrian,run_1,65,180025,3.25,6.0192989494703015,2.9799498244029228,pedestrian,16.700054571032524,147,94,0,0,0,0,0,0,0,6.530877953991876e-07,3.300534808658995e-05,0.00048498137039132416,0.9994813799858093,5.998409271240234,go_fast,go_fast,False,0.05624999850988388,0.0,0.05700000002980232,36.187400817871094,3.162595510482788,LANEFOLLOW,walker,none,False,stop,False,,False,2.835460243852864
Object in Road,Pedestrian,run_1,70,180030,3.5,5.4716152767408985,2.277701885191798,pedestrian,15.291130468249321,18,40,0,36,0,0,0,0,0,4.527522605712875e-07,1.4812769222771749e-05,0.00022990466095507145,0.9997548460960388,5.999248504638672,go_fast,go_fast,False,0.75,0.0,-0.0430000014603138,34.84990310668945,1.7288953065872192,LANEFOLLOW,walker,none,False,stop,False,,False,2.8628560960126257
Object in Road,Pedestrian,run_1,75,180035,3.75,5.310027001995648,1.4045789553660453,pedestrian,14.000264570116997,152,2,0,30,0,0,0,0,0,3.6323444874142297e-07,1.1836371413664892e-05,0.00023274502018466592,0.9997550845146179,5.9992523193359375,go_fast,go_fast,False,0.75,0.0,0.009999999776482582,33.507503509521484,2.0799057483673096,LANEFOLLOW,walker,none,False,stop,False,,False,2.746298036058004
Object in Road,Pedestrian,run_1,80,180040,4.0,6.1071758752486796,3.9886052070944142,pedestrian,12.62277166545391,11,269,0,36,0,0,0,0,0,3.0115142379827375e-08,0.00013710763596463948,6.269518053159118e-06,0.9998565912246704,5.9994330406188965,go_fast,go_fast,False,0.0,0.0,0.052000001072883606,32.08910369873047,2.0620291233062744,LANEFOLLOW,walker,none,False,stop,False,,False,2.1537912125903302
Object in Road,Pedestrian,run_1,85,180045,4.25,6.354343162670956,1.4651168937444385,pedestrian,11.077474996447563,2,347,0,39,0,0,0,0,0,2.2235128938064008e-07,0.037908077239990234,0.0008113897638395429,0.961280345916748,5.845932483673096,go_fast,go_fast,False,0.06875000149011612,0.0,-0.02199999988079071,30.53829002380371,1.229100227355957,LANEFOLLOW,walker,none,False,stop,False,,False,1.8134638787145339
Object in Road,Pedestrian,run_1,90,180050,4.5,5.887428601805734,2.0906478588878095,pedestrian,9.608986303210258,0,579,0,47,0,0,0,0,0,5.171486350263876e-07,0.3770863711833954,0.0002533143269829452,0.6226598620414734,4.490891933441162,go,go_fast,True,0.0,1.0,-0.125,29.002315521240234,1.3537417650222778,LANEFOLLOW,walker,none,False,stop,False,,False,1.7352994668417026
Object in Road,Pedestrian,run_1,95,180055,4.75,2.178735448768912,26.847819730133182,pedestrian,8.514591619372368,140,11,0,0,0,0,0,0,0,6.560840688507596e-07,0.977957010269165,1.2130509503549547e-06,0.022041164338588715,2.088164806365967,slow,go,True,0.06875000149011612,0.0,0.45100000500679016,27.754352569580078,2.456512451171875,LANEFOLLOW,walker,none,False,stop,False,,False,4.367780806263471
Object in Road,Pedestrian,run_1,100,180060,5.0,0.42180777461522356,1.7826187060964689,pedestrian,8.399933263659477,177,67,0,0,0,0,0,0,0,8.973419198810006e-07,0.9660801291465759,1.113102371164132e-06,0.03391782566905022,2.1356706619262695,slow,slow,False,0.75,0.0,0.37599998712539673,27.64244842529297,2.3374135494232178,LANEFOLLOW,walker,none,False,stop,False,,False,20.32281826407123
Object in Road,Pedestrian,run_1,105,180065,5.25,1.0264439776360654,3.6301065180697556,pedestrian,8.246548101305962,19,636,0,22,0,0,0,0,0,2.780261922907812e-07,0.9996167421340942,2.2156669388095906e-07,0.00038276397390291095,2.001530885696411,slow,slow,False,0.75,0.0,0.35499998927116394,27.532623291015625,1.7039623260498047,LANEFOLLOW,walker,none,False,stop,False,,False,8.229969249151718
Object in Road,Pedestrian,run_1,110,180070,5.5,2.2363503004098817,4.903919560403894,pedestrian,7.843835279345512,14,643,0,5,0,0,0,0,0,5.133271656632132e-07,0.9960280656814575,3.2136244954017457e-07,0.003971093334257603,2.015883684158325,slow,slow,False,0.0,0.0,0.30399999022483826,27.177751541137695,0.2018471211194992,LANEFOLLOW,walker,none,False,stop,False,,False,3.585250788424408
Object in Road,Pedestrian,run_1,115,180075,5.75,2.6955160018809976,0.8541846411841709,pedestrian,7.2082342356443405,243,0,0,2,0,0,0,0,0,6.1619239204446785e-06,0.13265524804592133,1.0021109346780577e-06,0.8673375844955444,5.469338893890381,go_fast,slow,True,0.75,0.0,0.3720000088214874,26.480222702026367,-1.8143696784973145,LANEFOLLOW,walker,none,False,stop,False,,False,2.728516024251072
Object in Road,Pedestrian,run_1,120,180080,6.0,3.0243347373459826,3.873457431536423,pedestrian,6.5376972407102585,327,0,0,1,0,0,0,0,0,1.9341377992532216e-05,0.07251236587762833,4.133010861551156e-06,0.9274641275405884,5.709822177886963,go_fast,go_fast,False,0.75,0.0,0.3269999921321869,25.543832778930664,-4.236363887786865,LANEFOLLOW,walker,none,False,stop,False,,False,2.2037345147847613
Object in Road,Pedestrian,run_1,125,180085,6.25,4.179729040281406,4.919515359401525,pedestrian,5.649739667773247,531,9,0,6,0,0,0,0,0,0.008549251593649387,0.6250419616699219,3.5104312701150775e-06,0.36640533804893494,3.448526382446289,go,go_fast,True,0.0,1.0,0.20399999618530273,24.06813621520996,-6.966545104980469,LANEFOLLOW,walker,none,False,stop,False,,False,1.387994304326672
Object in Road,Pedestrian,run_2,0,180743,0.0,1.9600002765655518,9.800003051757812,pedestrian,29.844944402575493,0,0,0,0,0,0,0,0,0,6.872733706586587e-07,0.0001567119761602953,1.9641338440123945e-06,0.9998406171798706,5.999362945556641,go_fast,stop,True,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_2,5,180748,0.25,0.11209821701050988,12.519777298004447,pedestrian,29.857069417834282,25,0,0,70,0,0,0,0,0,2.927831246779533e-06,4.95802414661739e-05,2.2768160761188483e-06,0.9999451637268066,5.999776840209961,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_2,10,180753,0.5,0.16076517105112245,0.8133867383161851,pedestrian,29.855566427111626,0,0,0,58,0,0,0,0,0,1.355183485429734e-06,2.4390432372456416e-05,2.769286993498099e-06,0.9999715089797974,5.999886512756348,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_2,15,180758,0.75,2.568322561305926,6.656513628995675,pedestrian,29.485918447375298,6,0,0,77,0,0,0,0,0,5.042977591074305e-07,2.404052429483272e-05,1.9710212200152455e-06,0.9999735355377197,5.999895095825195,go_fast,go_fast,False,0.75,0.0,-0.5059999823570251,49.38136291503906,-0.13953135907649994,LANEFOLLOW,none,none,True,go,False,,False,11.5486518841096
Object in Road,Pedestrian,run_2,20,180763,1.0,3.765706164784178,6.254624983601234,pedestrian,28.697260305285454,4,0,0,0,0,0,0,0,0,1.0540298944761162e-06,3.079968519159593e-05,2.303969949934981e-06,0.9999657869338989,5.999863624572754,go_fast,go_fast,False,0.75,0.0,-0.37599998712539673,48.42605209350586,4.010404586791992,LANEFOLLOW,none,none,True,go,False,,False,8.189318339553658
Object in Road,Pedestrian,run_2,25,180768,1.25,4.94094538318407,5.141934051515709,pedestrian,27.670959874987602,137,0,0,50,0,0,0,0,0,1.3415877901934437e-06,1.0411200491944328e-05,2.3256329768628348e-06,0.999985933303833,5.999943256378174,go_fast,go_fast,False,0.75,0.0,-0.2980000078678131,46.22834777832031,11.181845664978027,LANEFOLLOW,none,none,True,go,False,,False,6.2488440492656245
Object in Road,Pedestrian,run_2,30,180773,1.5,5.54664488515545,4.36850250464577,pedestrian,26.480482503771782,4,0,0,33,0,0,0,0,0,9.340218412035028e-07,3.176896143486374e-06,5.108620371174766e-07,0.9999953508377075,5.999980449676514,go_fast,go_fast,False,0.75,0.0,-0.16300000250339508,42.89548110961914,17.58631134033203,LANEFOLLOW,none,none,True,go,False,,False,5.6497623679363045
Object in Road,Pedestrian,run_2,35,180778,1.75,6.6578834611480024,4.341068129398536,pedestrian,25.17912332713604,44,0,0,0,0,0,0,0,0,4.596148937707767e-05,8.60541513247881e-06,1.2196021543786628e-06,0.9999442100524902,5.999686241149902,go_fast,go_fast,False,0.0,1.0,0.03099999949336052,39.52671432495117,21.584291458129883,LANEFOLLOW,none,none,True,go,False,,False,4.653581207150066
Object in Road,Pedestrian,run_2,40,180783,2.0,6.450323237985813,2.749818420709548,pedestrian,23.76546899974346,0,0,0,0,0,0,0,0,0,7.342208391492022e-06,1.7976879462366924e-05,1.4879957461744198e-06,0.9999731779098511,5.999879360198975,go_fast,go_fast,False,0.04374999925494194,0.0,0.1899999976158142,37.759552001953125,21.76275062561035,LANEFOLLOW,none,none,True,go,False,,False,4.393508423830724
Object in Road,Pedestrian,run_2,45,180788,2.25,5.5653430004988635,4.927849771196707,pedestrian,22.475487157702446,29,6,0,0,0,0,0,0,0,4.953180450684158e-06,5.441766188596375e-05,1.874155168479774e-05,0.9999219179153442,5.999696731567383,go_fast,go_fast,False,0.75,0.0,0.21299999952316284,37.84326171875,18.784008026123047,LANEFOLLOW,none,none,True,go,False,,False,4.503079042502093
Object in Road,Pedestrian,run_2,50,180793,2.5,5.603034870660543,4.340893771283769,pedestrian,21.230545446276665,9,0,0,14,0,0,0,0,0,4.395047199068358e-06,2.6267625798936933e-05,1.0268142432323657e-05,0.9999591112136841,5.999838352203369,go_fast,go_fast,False,0.75,0.0,0.20499999821186066,38.22677993774414,14.722701072692871,LANEFOLLOW,none,none,True,go,False,,False,4.067105765078337
Object in Road,Pedestrian,run_2,55,180798,2.75,6.41284683393143,3.4221617268235067,pedestrian,19.815506383776665,33,0,0,1,0,0,0,0,0,5.270974725135602e-06,2.882148874050472e-05,0.00010303471935912967,0.9998629093170166,5.999544143676758,go_fast,go_fast,False,0.0,0.0,0.1770000010728836,38.11521530151367,10.399496078491211,LANEFOLLOW,none,none,True,go,False,,False,3.236319979581645
Object in Road,Pedestrian,run_2,60,180803,3.0,6.526056371233195,2.927842341601764,pedestrian,18.231888219714165,249,67,0,6,0,0,0,0,0,2.3651146818792768e-07,3.451174961810466e-06,6.059618044673698e-06,0.9999902248382568,5.999966621398926,go_fast,go_fast,False,0.05624999850988388,0.0,0.1379999965429306,37.347530364990234,6.366201400756836,LANEFOLLOW,none,none,True,go,False,,False,2.881804304145626
Object in Road,Pedestrian,run_2,65,180808,3.25,6.0270972667140725,2.954902514557325,pedestrian,16.69862787425518,129,125,0,0,0,0,0,0,0,4.521608332197502e-07,1.683045229583513e-05,0.00016935890016611665,0.9998133778572083,5.999422073364258,go_fast,go_fast,False,0.05624999850988388,0.0,0.06599999964237213,36.178619384765625,3.2399635314941406,LANEFOLLOW,walker,none,False,stop,False,,False,2.8333421358455535
Object in Road,Pedestrian,run_2,70,180813,3.5,5.4781104335315955,2.3121130478796874,pedestrian,15.287849828600883,11,87,0,50,0,0,0,0,0,4.4793193865189096e-07,1.3138492249709088e-05,0.0003265910199843347,0.9996597766876221,5.998964786529541,go_fast,go_fast,False,0.75,0.0,-0.0430000014603138,34.847930908203125,1.6946148872375488,LANEFOLLOW,walker,none,False,stop,False,,False,2.856557054617311
Object in Road,Pedestrian,run_2,75,180818,3.75,5.314945818990894,1.4063246832361893,pedestrian,13.99502794444561,125,43,0,37,0,0,0,0,0,4.5733060005659354e-07,1.834645081544295e-05,0.0006036424892954528,0.9993775486946106,5.99811315536499,go_fast,go_fast,False,0.75,0.0,0.004999999888241291,33.506629943847656,2.009615659713745,LANEFOLLOW,walker,none,False,stop,False,,False,2.7413074436639384
Object in Road,Pedestrian,run_2,80,180823,4.0,6.110481195085035,3.948884684861919,pedestrian,12.616484090685844,38,230,0,27,0,0,0,0,0,3.423288319481799e-08,0.000154549052240327,5.9918143051618244e-06,0.9998394250869751,5.999363899230957,go_fast,go_fast,False,0.0,0.0,0.04800000041723251,32.082427978515625,2.0665206909179688,LANEFOLLOW,walker,none,False,stop,False,,False,2.152960812355382
Object in Road,Pedestrian,run_2,85,180828,4.25,6.353729290967423,1.4192395454367424,pedestrian,11.072820112109184,0,350,0,35,0,0,0,0,0,1.7096867566124274e-07,0.04668540135025978,0.0005838564247824252,0.9527305960655212,5.8115057945251465,go_fast,go_fast,False,0.06875000149011612,0.0,-0.017000000923871994,30.529102325439453,1.3125661611557007,LANEFOLLOW,walker,none,False,stop,False,,False,1.8149311859000306
Object in Road,Pedestrian,run_2,90,180833,4.5,5.889888708126264,2.0736591867081295,pedestrian,9.604688093066216,0,640,0,41,0,0,0,0,0,2.0396875299866224e-07,0.07983625680208206,0.00013796078565064818,0.9200255274772644,5.680239677429199,go_fast,go_fast,False,0.06875000149011612,0.0,-0.1289999932050705,28.9946231842041,1.389242172241211,LANEFOLLOW,walker,none,False,stop,False,,False,1.7335779153878699
Object in Road,Pedestrian,run_2,95,180838,4.75,5.339344081654109,2.549494443762028,pedestrian,8.312473699450493,22,651,0,1,0,0,0,0,0,7.083586410772114e-07,0.06942235678434372,1.1675747373374179e-05,0.9305652379989624,5.722270965576172,go_fast,go_fast,False,0.75,0.0,0.23100000619888306,27.491674423217773,2.837496757507324,LANEFOLLOW,walker,none,False,stop,False,,False,1.766571175621657
Object in Road,Pedestrian,run_2,100,180843,5.0,5.097806553676336,3.071744251426937,pedestrian,7.138185426592827,431,248,0,0,0,0,0,0,0,1.9779854483203962e-06,0.7541709542274475,7.975646440172568e-06,0.245819091796875,2.9832804203033447,go,go_fast,True,0.0,1.0,0.023000000044703484,26.322072982788086,1.500111699104309,LANEFOLLOW,walker,none,False,stop,False,,False,1.4948337076531186
Object in Road,Pedestrian,run_2,105,180848,5.25,2.6674139097972187,21.571105972997,pedestrian,6.102761670947075,870,0,0,0,0,0,0,0,0,1.556985625938978e-05,0.01588463969528675,2.5824959948295145e-08,0.9840997457504272,5.936367511749268,go_fast,go,True,0.75,0.0,0.39399999380111694,25.21225929260254,1.0302884578704834,LANEFOLLOW,walker,none,False,stop,False,,False,2.5846620681453096
Object in Road,Pedestrian,run_2,110,180853,5.5,1.4349816711497252,6.433526847915594,pedestrian,5.8319267481565475,972,0,0,0,0,0,0,0,0,0.00010623977141221985,0.4231014847755432,7.613608232759361e-08,0.5767921805381775,4.3069562911987305,go,go_fast,True,0.75,0.0,0.3190000057220459,24.933490753173828,0.6513600945472717,LANEFOLLOW,walker,none,False,stop,False,,False,4.253490935089404
Object in Road,Pedestrian,run_2,115,180858,5.75,2.7089876081265416,5.0577017444082735,pedestrian,5.336921617388725,587,0,0,0,0,0,0,0,0,7.923119483166374e-06,0.0007278377888724208,1.7978775801452684e-08,0.9992641806602478,5.997040748596191,go_fast,go,True,0.75,0.0,0.32600000500679016,24.407608032226562,-0.9252947568893433,LANEFOLLOW,walker,none,False,stop,False,,False,2.0700800722753416
Object in Road,Pedestrian,run_2,120,180863,6.0,3.9618292872067653,5.100869045257888,pedestrian,4.541617795825005,1920,0,0,0,0,0,0,0,0,6.12796502537094e-05,0.00013419034075923264,9.060435957053414e-08,0.9998044371604919,5.9990949630737305,go_fast,go_fast,False,0.75,0.0,0.29100000858306885,23.37458038330078,-3.3484947681427,LANEFOLLOW,walker,none,False,stop,False,,False,1.1918766728400234
Object in Road,Pedestrian,run_2,125,180868,6.25,5.099538980010266,4.935547456759995,pedestrian,3.462775632739067,789,0,0,0,0,0,0,0,0,1.887804137368221e-05,2.908407395807444e-06,2.8165536036794947e-07,0.9999779462814331,5.999874114990234,go_fast,go_fast,False,0.75,0.0,0.16899999976158142,21.69211769104004,-6.1309895515441895,LANEFOLLOW,walker,none,False,stop,False,,False,0.7010608327068375
Object in Road,Pedestrian,run_2,130,180873,6.5,5.607999347893135,1.9514934747979522,pedestrian,2.4482647627592087,3715,0,0,0,0,0,0,0,0,2.4789587769191712e-06,2.9966470265208045e-06,3.03929908795908e-07,0.9999942779541016,5.999972343444824,go_fast,go_fast,False,0.75,0.0,0.007000000216066837,19.74030113220215,-7.989718914031982,LANEFOLLOW,walker,none,False,stop,False,,True,3.8077299244601543
Object in Road,Pedestrian,run_2,135,180878,6.75,6.521983468205621,3.045905030875832,pedestrian,2.189347192645073,5376,0,0,0,0,0,0,0,0,6.079199010855518e-05,1.8808868844644167e-06,1.4108223922448815e-07,0.9999371767044067,5.999627590179443,go_fast,go_fast,False,0.0,0.0,-0.15800000727176666,18.053569793701172,-8.405562400817871,LANEFOLLOW,walker,none,False,stop,False,,True,2.400967017092688
Object in Road,Pedestrian,run_2,140,180883,7.0,6.682109581994629,3.1046901633140935,pedestrian,1.9217657297849655,1848,0,0,0,0,0,0,0,0,5.574026545218658e-06,1.4946479041100247e-06,4.282254337795166e-07,0.9999924898147583,5.999959468841553,go_fast,go_fast,False,0.0,1.0,-0.20499999821186066,16.916532516479492,-7.126723766326904,LANEFOLLOW,walker,none,False,stop,False,,False,1.9460333526192162
Object in Road,Pedestrian,run_2,145,180888,7.25,3.7334173912116593,26.634244874408132,pedestrian,1.8834878653287888,0,0,0,0,0,0,0,0,0,1.773983058228623e-07,8.724687177164014e-06,2.376904376433231e-06,0.9999886751174927,5.999957084655762,go_fast,go_fast,False,0.75,0.0,-0.1889999955892563,16.103240966796875,-5.3488030433654785,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_2,150,180893,7.5,1.9902464301535854,6.565160560440527,pedestrian,2.0174450129270554,0,0,0,0,0,0,0,0,0,3.1359056151814e-07,9.215612953994423e-05,8.54925247040228e-07,0.9999066591262817,5.999627113342285,go_fast,go_fast,False,0.75,0.0,-0.18400000035762787,15.809473037719727,-4.803738117218018,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_2,155,180898,7.75,3.3288758148536233,5.296247303189315,pedestrian,2.267615482211113,3,0,0,0,0,0,0,0,0,6.454343974837684e-07,1.3364130609261338e-05,8.739983741179458e-07,0.9999850988388062,5.999939918518066,go_fast,go_fast,False,0.75,0.0,-0.1860000044107437,15.338102340698242,-4.03875732421875,LANEFOLLOW,walker,none,False,stop,False,,False,
Object in Road,Pedestrian,run_3,0,181235,0.0,1.9600002765655518,9.800003051757812,pedestrian,29.844944402575493,0,0,0,0,0,0,0,0,0,6.818131055297272e-07,0.00014153996016830206,1.9069453855991014e-06,0.9998558759689331,5.999423980712891,go_fast,stop,True,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_3,5,181240,0.25,0.11209821701050988,12.519777298004447,pedestrian,29.857069417834282,24,0,0,70,0,0,0,0,0,2.867699095077114e-06,4.771792737301439e-05,2.289792064402718e-06,0.9999470710754395,5.99978494644165,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_3,10,181245,0.5,0.16076517105112245,0.8133867383161851,pedestrian,29.855566427111626,5,0,0,58,0,0,0,0,0,1.3907282436775859e-06,2.50444863922894e-05,2.710963599383831e-06,0.9999707937240601,5.999882698059082,go_fast,go_fast,False,0.75,0.0,0.0,49.75056457519531,-0.13987688720226288,LANEFOLLOW,none,none,True,go,False,,False,
Object in Road,Pedestrian,run_3,15,181250,0.75,2.568322561305926,6.656513628995675,pedestrian,29.485918447375298,6,0,0,77,0,0,0,0,0,4.5018350647296757e-07,2.361702536290977e-05,1.946883230630192e-06,0.9999740123748779,5.999897003173828,go_fast,go_fast,False,0.75,0.0,-0.5059999823570251,49.38136291503906,-0.13953135907649994,LANEFOLLOW,none,none,True,go,False,,False,11.5486518841096
Object in Road,Pedestrian,run_3,20,181255,1.0,3.765706164784178,6.254624983601234,pedestrian,28.697260305285454,6,0,0,0,0,0,0,0,0,1.228867063218786e-06,3.349180769873783e-05,2.4939213290053885e-06,0.9999628067016602,5.999851226806641,go_fast,go_fast,False,0.75,0.0,-0.37599998712539673,48.42605209350586,4.010404586791992,LANEFOLLOW,none,none,True,go,False,,False,8.189318339553658
Object in Road,Pedestrian,run_3,25,181260,1.25,4.94094538318407,5.141934051515709,pedestrian,27.670959874987602,157,0,0,51,0,0,0,0,0,1.2956428463439806e-06,9.981450602936093e-06,2.36194000535761e-06,0.9999864101409912,5.999945640563965,go_fast,go_fast,False,0.75,0.0,-0.2980000078678131,46.22834777832031,11.181845664978027,LANEFOLLOW,none,none,True,go,False,,False,6.2488440492656245
Object in Road,Pedestrian,run_3,30,181265,1.5,5.54664488515545,4.36850250464577,pedestrian,26.480482503771782,1,0,0,32,0,0,0,0,0,9.40500342494488e-07,3.1680315260018688e-06,5.116894499224145e-07,0.9999953508377075,5.999980449676514,go_fast,go_fast,False,0.75,0.0,-0.16300000250339508,42.89548110961914,17.58631134033203,LANEFOLLOW,none,none,True,go,False,,False,5.6497623679363045
Object in Road,Pedestrian,run_3,35,181270,1.75,6.6578834611480024,4.341068129398536,pedestrian,25.17912332713604,51,0,0,0,0,0,0,0,0,5.1858991355402395e-05,8.658923434268218e-06,1.2262695463505224e-06,0.9999382495880127,5.999650478363037,go_fast,go_fast,False,0.0,1.0,0.03099999949336052,39.52671432495117,21.584291458129883,LANEFOLLOW,none,none,True,go,False,,False,4.653581207150066
Object in Road,Pedestrian,run_3,40,181275,2.0,6.450323237985813,2.749818420709548,pedestrian,23.76546899974346,0,0,0,0,0,0,0,0,0,7.307322903216118e-06,1.8008966435445473e-05,1.5316338703996735e-06,0.9999731779098511,5.999879360198975,go_fast,go_fast,False,0.04374999925494194,0.0,0.1899999976158142,37.759552001953125,21.76275062561035,LANEFOLLOW,none,none,True,go,False,,False,4.393508423830724
Object in Road,Pedestrian,run_3,45,181280,2.25,5.5653430004988635,4.927849771196707,pedestrian,22.475487157702446,26,4,0,0,0,0,0,0,0,4.968590928910999e-06,5.6139298976631835e-05,1.9423512640059926e-05,0.9999194145202637,5.999687194824219,go_fast,go_fast,False,0.75,0.0,0.21199999749660492,37.84326171875,18.784008026123047,LANEFOLLOW,none,none,True,go,False,,False,4.503079042502093
Object in Road,Pedestrian,run_3,50,181285,2.5,5.603374629849539,4.335379320769204,pedestrian,21.230701848864555,15,0,0,8,0,0,0,0,0,5.762372438766761e-06,5.050094841863029e-05,2.5785981051740237e-05,0.9999179840087891,5.999686241149902,go_fast,go_fast,False,0.75,0.0,0.20600000023841858,38.221168518066406,14.737557411193848,LANEFOLLOW,none,none,True,go,False,,False,4.0681683906278625
Object in Road,Pedestrian,run_3,55,181290,2.75,6.4112529324569945,3.433793936239795,pedestrian,19.81580774486065,38,0,0,0,0,0,0,0,0,3.999522050435189e-06,1.678155967965722e-05,4.3220632505835965e-05,0.9999359846115112,5.999778747558594,go_fast,go_fast,False,0.0,0.0,0.17800000309944153,38.114864349365234,10.401693344116211,LANEFOLLOW,none,none,True,go,False,,False,3.2368505250725694
Object in Road,Pedestrian,run_3,60,181295,3.0,6.525023455808529,2.9391328586568406,pedestrian,18.23230592906475,232,39,0,0,0,0,0,0,0,5.966555249869998e-07,5.318394869391341e-06,1.2734789379464928e-05,0.9999814033508301,5.999937057495117,go_fast,go_fast,False,0.05624999850988388,0.0,0.13899999856948853,37.35111999511719,6.34782600402832,LANEFOLLOW,none,none,True,go,False,,False,2.8817669217026127
